date,open,close,high,low,volume,amount,pct_chg,turnover
2025-09-09,315.894,313.094,327.674,310.254,434024,135890310.256,-1.6862188504823128,0.0
2025-09-10,311.084,309.134,315.094,306.094,367527,113615091.618,-1.264795875998892,0.0
2025-09-11,308.644,315.644,316.074,302.134,380345,120053617.18,2.1058828857388745,0.0
2025-09-12,318.994,318.094,322.994,315.294,338713,107742573.022,0.7761908986072985,0.0
2025-09-15,339.104,347.794,364.614,337.114,718410,249858687.54,9.336862688387715,0.0
2025-09-16,349.204,346.514,352.094,341.594,377445,130789976.73,-0.3680339511319852,0.0
2025-09-17,349.894,370.194,374.974,347.094,543771,201300761.574,6.833778721783257,0.0
2025-09-18,367.684,359.984,373.094,353.894,518897,186794617.648,-2.7580133659648842,0.0
2025-09-19,358.094,361.584,368.804,354.814,339149,122630852.016,0.4444641984088227,0.0
2025-09-22,363.594,363.144,365.814,355.874,285278,103596994.032,0.43143501924864935,0.0
2025-09-23,361.094,361.244,370.054,353.094,348493,125891005.29200001,-0.5232084242063673,0.0
2025-09-24,364.094,373.024,373.094,359.154,383145,142922280.48,3.2609538151498585,0.0
2025-09-25,369.694,385.944,395.684,369.564,466393,180001579.992,3.4635841125504108,0.0
2025-09-26,385.114,373.494,393.084,373.094,362633,135441249.70200002,-3.225856600957644,0.0
2025-09-29,379.434,390.464,392.984,379.104,389647,152143126.208,4.543580352027066,0.0
2025-09-30,389.094,395.094,401.974,389.094,330313,130504684.42199999,1.1857687264382966,0.0
2025-10-09,393.074,402.984,417.454,392.834,412088,166064870.59199998,1.9969931206244462,0.0
2025-10-10,394.094,375.044,396.894,372.104,533118,199942707.192,-6.933277747999922,0.0
2025-10-13,355.954,367.594,377.694,355.954,471510,173324246.94,-1.9864335917918918,0.0
2025-10-14,374.094,351.094,378.894,348.864,496399,174282710.50599998,-4.488647801650735,0.0
2025-10-15,351.594,362.394,362.804,347.854,369934,134061861.996,3.218511281878933,0.0
2025-10-16,360.594,361.594,366.994,357.594,276295,99906614.23,-0.22075420674735335,0.0
2025-10-17,360.594,351.234,368.094,350.084,319058,112064017.572,-2.865091788027463,0.0
2025-10-20,358.094,359.594,361.984,352.624,284324,102241204.456,2.3801795953694693,0.0
2025-10-21,366.094,368.994,374.444,356.194,446329,164692723.02600002,2.614059188974238,0.0
2025-10-22,368.994,365.954,371.974,361.294,219459,80311898.886,-0.8238616346065264,0.0
2025-10-23,366.894,369.544,371.894,362.094,239981,88683538.66399999,0.980997611721679,0.0
2025-10-24,373.064,378.864,380.894,371.094,320416,121394087.424,2.522027146970318,0.0
2025-10-27,386.094,379.274,386.094,369.664,404510,153420125.74,0.10821825245999062,0.0
2025-10-28,379.254,379.574,386.894,376.114,287083,108969242.642,0.07909848816423093,0.0
2025-10-29,379.094,393.094,393.134,377.794,344740,135515225.56,3.5618878005342802,0.0
2025-10-30,399.074,391.384,402.174,389.924,343061,134268586.424,-0.4350104555144507,0.0
2025-10-31,391.094,381.864,399.894,381.294,340484,130018582.176,-2.4323937616254176,0.0
2025-11-03,380.094,379.954,385.004,368.864,263682,100187030.628,-0.5001780738692174,0.0
2025-11-04,376.154,372.044,379.594,367.094,239391,89063985.204,-2.081830958484454,0.0
2025-11-05,365.944,381.794,386.094,365.094,311425,118900196.44999999,2.6206577716614055,0.0
2025-11-06,383.094,387.774,392.584,381.794,234475,90923308.65,1.5662896745365362,0.0
2025-11-07,386.594,388.464,390.604,381.974,165549,64309826.736,0.1779386962509122,0.0
2025-11-10,391.494,377.604,393.404,376.414,238960,90232251.84,-2.7956258494995723,0.0
2025-11-11,379.094,378.694,387.864,377.594,193032,73100060.208,0.28866219637504464,0.0
2025-11-12,383.874,379.474,386.084,377.074,212998,80827203.052,0.20597104786450604,0.0
2025-11-13,378.144,408.694,414.394,378.144,562654,229953313.87600002,7.7001322883781365,0.0
2025-11-14,400.094,397.214,407.694,396.974,241721,96014965.294,-2.808947525532557,0.0
2025-11-17,381.094,383.874,385.494,375.594,476855,183052236.27,-3.3583911946708733,0.0
2025-11-18,382.094,378.094,391.724,374.094,395658,149595915.852,-1.5057023919306967,0.0
2025-11-19,378.594,384.194,391.534,378.054,292667,112440905.398,1.6133554089723834,0.0
2025-11-20,387.994,372.484,388.094,370.104,336743,125431379.61199999,-3.0479393223215467,0.0
2025-11-21,368.094,363.094,376.094,363.094,316313,114851352.42199999,-2.5209136499822815,0.0
2025-11-24,366.894,363.644,367.994,360.274,228458,83077380.952,0.15147592634414675,0.0
2025-11-25,368.094,365.454,372.754,363.684,206332,75404854.728,0.4977395474695001,0.0
2025-11-26,368.594,365.914,368.594,363.164,189107,69196898.798,0.12587083463309057,0.0
2025-11-27,366.094,364.294,371.974,363.094,222003,80874360.882,-0.4427269795635014,0.0
2025-11-28,363.594,366.294,368.574,359.254,203403,74505298.482,0.5490071206223579,0.0
2025-12-01,367.854,376.064,376.064,367.124,267510,100600880.64,2.667256356915493,0.0
2025-12-02,376.594,373.174,378.074,370.494,163485,61008351.38999999,-0.7684862151123295,0.0
2025-12-03,373.184,369.174,376.464,368.094,139911,51651503.514,-1.0718860370765415,0.0
2025-12-04,372.284,376.444,376.694,368.244,191658,72148504.15200001,1.9692611072285704,0.0
2025-12-05,380.294,382.184,382.404,375.094,232916,89016768.544,1.5247951886601996,0.0
2025-12-08,383.524,385.594,388.474,378.594,216598,83518889.212,0.8922403868293793,0.0
2025-12-09,384.594,380.684,385.354,379.094,186918,71156691.912,-1.27336006265657,0.0
2025-12-10,378.144,375.474,381.094,370.354,194334,72967364.316,-1.368589171071033,0.0
2025-12-11,377.994,382.084,391.954,376.474,282154,107806528.936,1.7604414686502867,0.0
2025-12-12,385.094,384.894,386.484,378.594,240020,92382257.88,0.7354403743679461,0.0
2025-12-15,384.594,378.594,388.064,378.304,182750,69188053.5,-1.6368142917270734,0.0
2025-12-16,379.094,371.504,382.174,371.124,191217,71037880.368,-1.8727185322535367,0.0
2025-12-17,369.544,376.514,377.594,368.154,222574,83802227.036,1.3485722899349684,0.0
2025-12-18,372.664,365.094,374.044,363.104,296393,108211305.942,-3.033087747069174,0.0
2025-12-19,367.174,367.094,370.774,363.894,175599,64461339.306,0.5478041271562928,0.0
2025-12-22,369.094,364.934,371.084,361.194,254935,93034449.29,-0.5884051496346854,0.0
2025-12-23,365.094,371.194,373.594,364.694,236041,87617002.95400001,1.7153786712117869,0.0
2025-12-24,371.174,368.694,371.174,365.094,210884,77751665.496,-0.6735022656616185,0.0
2025-12-25,367.304,366.104,367.304,362.214,203431,74476902.824,-0.7024795629980485,0.0
2025-12-26,366.054,367.524,371.094,363.194,257237,94540771.188,0.38786792823897187,0.0
2025-12-29,367.094,362.404,367.524,361.094,241241,87426703.364,-1.3931063005409139,0.0
2025-12-30,360.194,362.294,364.094,359.654,190308,68947446.552,-0.030352865862415257,0.0
2025-12-31,362.884,360.354,365.094,360.244,160266,57752494.164,-0.5354767122833892,0.0
2026-01-05,363.094,370.594,371.094,361.284,336881,124846077.314,2.8416501551252304,0.0
2026-01-06,373.094,367.084,373.594,362.134,341477,125350743.068,-0.9471281240386986,0.0
2026-01-07,366.044,364.104,368.574,361.584,262285,95499017.64,-0.811803292979274,0.0
2026-01-08,361.094,362.304,366.424,360.094,269590,97673535.36,-0.49436424757761666,0.0
2026-01-09,362.264,362.324,370.724,360.104,314772,114049450.128,0.005520226108468584,0.0
2026-01-12,361.094,354.774,361.094,344.754,488307,173238627.618,-2.0837703271105457,0.0
2026-01-13,359.344,352.094,360.864,350.094,296709,104469458.646,-0.7554104866760225,0.0
2026-01-14,353.124,347.074,354.314,344.804,380834,132177579.716,-1.4257556220781953,0.0
2026-01-15,345.844,346.844,351.374,344.894,323709,112276524.396,-0.06626828860704093,0.0
2026-01-16,351.084,345.414,354.814,344.604,319818,110469614.652,-0.41228909826896976,0.0
2026-01-19,344.564,341.994,348.434,338.424,338643,115813874.142,-0.990116208376024,0.0
2026-01-20,343.094,342.694,350.004,340.994,354406,121452809.764,0.20468195348455342,0.0
2026-01-21,345.034,342.904,350.784,342.094,393936,135082230.144,0.06127915866631639,0.0
2026-01-22,344.124,338.894,346.824,332.594,459948,155873617.512,-1.1694235121200047,0.0
2026-01-23,341.104,340.094,343.094,336.344,339761,115550677.534,0.3540930202364123,0.0
2026-01-26,345.114,335.144,345.644,334.304,332914,111574129.616,-1.4554799555417053,0.0
2026-01-27,337.984,332.494,337.994,327.114,322949,107378604.80600001,-0.7907048910319125,0.0
2026-01-28,330.974,333.084,337.094,326.104,463082,154245204.888,0.17744681107025873,0.0
2026-01-29,333.594,334.984,338.254,331.254,338444,113373324.896,0.5704266791560109,0.0
2026-01-30,341.494,343.094,346.854,337.194,486501,166915574.094,2.4210111527714906,0.0
2026-02-02,350.094,342.074,351.084,337.224,391917,134064615.85800001,-0.29729461896739195,0.0
2026-02-03,342.094,341.004,345.894,336.594,265163,90421643.65200001,-0.3127978156773126,0.0
2026-02-04,344.054,358.124,359.744,340.604,485317,173803665.308,5.020468968105951,0.0
2026-02-05,358.864,356.034,359.844,349.114,284272,101210497.248,-0.583596743027559,0.0
2026-02-06,352.414,362.204,365.974,351.104,393726,142609132.104,1.7329805580365898,0.0
2026-02-09,363.594,361.914,365.594,355.694,274486,99340326.204,-0.080065377522065,0.0
2026-02-10,358.264,358.064,363.894,357.094,185635,66469210.64,-1.063788634869045,0.0
2026-02-11,359.994,361.094,364.084,357.594,196535,70967609.28999999,0.8462174359890939,0.0
2026-02-12,363.094,368.964,370.974,361.124,277546,102404482.344,2.1794878895800007,0.0
2026-02-13,368.704,358.434,370.094,358.104,223145,79982754.93,-2.8539369694604244,0.0
2026-02-24,365.734,355.044,366.594,355.044,226951,80577590.844,-0.9457808132041112,0.0
2026-02-25,356.784,355.274,359.694,353.194,187166,66495213.484,0.06478070323678864,0.0
2026-02-26,349.144,339.094,351.294,336.594,435414,147646274.916,-4.554231381975605,0.0
2026-02-27,340.214,335.104,342.034,335.104,254466,85272574.464,-1.1766648775855648,0.0
2026-03-02,334.094,333.314,337.994,329.774,283513,94498852.082,-0.534162528647808,0.0
2026-03-03,339.424,337.164,347.444,337.124,400075,134890887.29999998,1.155066993885634,0.0
2026-03-04,334.194,331.994,335.114,327.294,250804,83265423.17600001,-1.533378415251918,0.0
2026-03-05,337.674,343.344,346.944,335.754,310061,106457583.984,3.418736483189444,0.0
2026-03-06,342.094,347.864,350.114,337.754,209631,72923078.184,1.3164639545179213,0.0
2026-03-09,341.934,350.594,352.944,338.154,317976,111480477.744,0.7847894579490866,0.0
2026-03-10,368.094,369.394,372.864,359.594,507417,187436795.298,5.362327934876232,0.0
2026-03-11,372.674,389.894,396.644,372.074,575987,224573875.378,5.5496299344331534,0.0
2026-03-12,393.094,388.594,393.994,385.794,291504,113276705.376,-0.3334239562547747,0.0
2026-03-13,386.974,390.094,397.084,386.894,355826,138805587.644,0.38600698929989186,0.0
2026-03-16,394.864,401.494,406.264,391.094,373521,149966440.374,2.9223725563582104,0.0
2026-03-17,408.874,398.094,413.094,397.654,359807,143237007.858,-0.8468370635675848,0.0
2026-03-18,398.454,395.114,399.094,389.864,265300,104823744.19999999,-0.7485669213803781,0.0
2026-03-19,395.034,393.594,407.094,393.094,292866,115270300.404,-0.38469909950039627,0.0
2026-03-20,398.174,406.094,415.174,393.224,537297,218193087.91799998,3.1758614206517377,0.0
2026-03-23,410.424,395.084,410.454,391.844,446141,176263170.844,-2.7111949450127293,0.0
2026-03-24,398.094,390.084,404.994,381.094,364105,142031534.82,-1.2655536544127322,0.0
2026-03-25,386.094,390.904,393.594,380.894,267528,104577765.312,0.21021113401216152,0.0
2026-03-26,386.934,395.594,406.814,385.094,267637,105875591.37799999,1.1997830669422616,0.0
2026-03-27,399.214,409.274,411.424,394.824,302580,123838126.92,3.458090870943442,0.0
2026-03-30,406.094,406.094,411.944,398.694,253484,102938331.49599999,-0.7769855891163413,0.0
2026-03-31,406.094,394.794,410.044,394.674,249256,98404773.264,-2.782606982619795,0.0
2026-04-01,402.824,398.804,402.964,389.094,231701,92403285.60399999,1.0157195904699545,0.0
2026-04-02,400.994,394.264,405.084,390.294,223056,87942950.78400001,-1.1384038274440456,0.0
2026-04-03,393.094,379.554,393.894,378.224,247515,93945308.30999999,-3.7310025769535238,0.0
2026-04-07,383.074,377.684,386.294,374.584,172576,65179193.984000005,-0.4926835180237732,0.0
2026-04-08,389.594,384.394,390.744,381.314,364184,139990144.496,1.7766174897533293,0.0
2026-04-09,387.194,383.084,387.374,379.754,259552,99430218.368,-0.3407961622710065,0.0
2026-04-10,387.094,409.094,412.094,385.774,507887,207773524.378,6.789633605162315,0.0
2026-04-13,411.094,420.224,426.424,409.094,412399,173299957.376,2.720646110673819,0.0
2026-04-14,414.594,423.884,425.584,407.494,442208,187444895.872,0.8709640572647004,0.0
2026-04-15,431.974,424.094,432.554,420.164,373536,158414376.384,0.04954185579073567,0.0
2026-04-16,434.094,447.074,453.094,426.114,635062,283919708.588,5.41861002513595,0.0
2026-04-17,449.054,437.294,450.734,434.104,365358,159768861.252,-2.187557317133193,0.0
2026-04-20,426.094,425.594,430.994,419.104,529278,225257541.132,-2.67554551400202,0.0
2026-04-21,428.094,440.694,443.224,418.194,577746,254609195.724,3.547982349375234,0.0
2026-04-22,441.01,436.35,447.97,433.13,460254,200831832.9,-0.9857179811842198,0.0
2026-04-23,443.5,438.9,443.6,435.0,354310,155506659.0,0.5843932622894288,0.0
2026-04-24,442.0,444.9,448.45,438.0,395425,175924582.5,1.36705399863295,0.0
2026-04-27,444.63,434.88,448.76,433.8,330613,143776981.44,-2.2521915037086893,0.0
2026-04-28,426.19,427.67,433.3,423.0,350121,149736248.07,-1.6579286239882252,0.0
2026-04-29,432.0,445.0,445.15,428.0,376336,167469520.0,4.052189772488135,0.0
2026-04-30,446.5,436.0,449.5,436.0,298121,129980756.0,-2.0224719101123556,0.0
2026-05-06,457.5,460.0,465.88,448.63,473727,217914420.0,5.504587155963292,0.0
2026-05-07,468.75,451.64,468.75,447.0,386213,174429239.32,-1.8173913043478263,0.0
2026-05-08,449.0,437.0,455.5,436.2,366049,159963413.0,-3.241519794526615,0.0
2026-05-11,440.0,446.11,450.51,435.1,341901,152525455.11,2.0846681922196852,0.0
2026-05-12,446.59,431.25,446.85,429.29,341515,147278343.75,-3.331017013741011,0.0
2026-05-13,431.01,434.05,436.58,427.08,316858,137532214.9,0.6492753623188463,0.0
2026-05-14,449.38,427.0,450.45,427.0,347046,148188642.0,-1.6242368390738449,0.0
2026-05-15,428.08,423.6,431.5,421.0,297049,125829956.4,-0.7962529274004648,0.0
2026-05-18,420.58,417.23,422.9,414.0,284983,118903457.09,-1.5037771482530715,0.0
2026-05-19,415.86,417.92,419.9,406.8,260877,109025715.84,0.16537641109219958,0.0
2026-05-20,417.0,414.75,422.99,412.66,281190,116623552.5,-0.7585183767228165,0.0
2026-05-21,419.87,411.63,427.62,411.42,338672,139407555.35999998,-0.752260397830018,0.0
2026-05-22,414.7,411.16,416.5,410.0,277884,114254785.44000001,-0.114180210383108,0.0
2026-05-25,411.28,402.88,414.5,400.0,381977,153890893.76,-2.013814573402084,0.0
2026-05-26,406.19,402.5,408.77,400.36,350627,141127367.5,-0.09432088959491214,0.0
2026-05-27,413.92,414.8,428.9,411.29,533729,221390789.20000002,3.055900621118024,0.0
2026-05-28,420.0,415.68,420.58,406.2,327771,136247849.28,0.2121504339440694,0.0
2026-05-29,423.0,424.0,430.86,416.55,498119,211202456.0,2.001539645881456,0.0
2026-06-01,432.1,420.1,438.24,418.18,386005,162160700.5,-0.9198113207547154,0.0
2026-06-02,425.0,433.89,437.75,423.0,387982,168341509.98,3.2825517733872767,0.0
2026-06-03,437.0,426.42,437.0,420.1,385526,164395996.92000002,-1.7216345156606416,0.0
2026-06-04,426.42,408.2,426.9,407.18,431155,175997471.0,-4.272782702499889,0.0
2026-06-05,407.89,403.0,412.65,402.7,287389,115817767.0,-1.273885350318471,0.0
2026-06-08,395.8,393.02,402.68,390.7,286526,112610448.52,-2.4764267990074473,0.0
2026-06-09,399.99,399.5,401.87,388.0,277351,110801724.5,1.6487710549081491,0.0
2026-06-10,395.28,388.5,399.0,385.12,244357,94932694.5,-2.7534418022528206,0.0
2026-06-11,386.98,382.2,391.34,380.03,268654,102679558.8,-1.6216216216216273,0.0
2026-06-12,389.99,394.85,399.54,383.3,414208,163550028.8,3.3097854526425996,0.0
2026-06-15,402.0,398.1,407.9,393.41,340749,135652176.9,0.823097378751414,0.0
2026-06-16,408.88,403.53,409.02,398.5,348393,140587027.29,1.36397889977391,0.0
2026-06-17,400.0,399.0,403.3,395.58,250093,99787107.0,-1.1225931157534674,0.0
2026-06-18,400.39,391.55,409.89,389.92,385481,150935085.55,-1.867167919799495,0.0
2026-06-22,393.0,408.98,413.33,386.0,594648,243199139.04000002,4.4515387562252595,0.0
2026-06-23,411.0,392.51,414.04,390.73,373741,146697079.91,-4.027091789329562,0.0
2026-06-24,392.0,395.36,399.27,386.66,344271,136110982.56,0.7260961504165664,0.0
2026-06-25,399.88,401.9,402.55,392.58,324046,130234087.39999999,1.6541885876163454,0.0
2026-06-26,401.0,381.0,409.81,381.0,465253,177261393.0,-5.20029858173674,0.0
2026-06-29,386.96,392.36,396.0,378.2,425259,166854621.24,2.98162729658793,0.0
2026-06-30,392.49,393.01,402.36,390.0,270383,106263222.83,0.16566418595167498,0.0
2026-07-01,390.0,383.84,391.0,370.0,440886,169229682.23999998,-2.3332739624945975,0.0
2026-07-02,387.68,382.35,390.99,380.39,340754,130287291.9,-0.38818257607334816,0.0
2026-07-03,381.96,380.0,387.95,379.0,258849,98362620.0,-0.6146201124624051,0.0
