date,open,close,high,low,volume,amount,pct_chg,turnover
2025-07-04,109.525,109.009,110.339,108.599,104104,11348272.936,0.0,0.0
2025-07-07,108.409,108.205,108.839,108.155,88208,9544546.64,-0.7375537799631293,0.0
2025-07-08,107.675,107.635,108.602,107.249,116918,12584468.93,-0.5267778753292318,0.0
2025-07-09,107.642,107.275,108.079,107.269,121633,13048180.075000001,-0.334463696752918,0.0
2025-07-10,107.279,105.752,107.372,104.959,210022,22210246.544,-1.419715683989753,0.0
2025-07-11,105.309,106.645,107.625,105.015,168270,17945154.15,0.8444284741659702,0.0
2025-07-14,106.645,104.839,106.645,104.529,172309,18064703.251,-1.6934689858877583,0.0
2025-07-15,104.742,106.359,107.009,104.675,162791,17314287.969,1.4498421388986937,0.0
2025-07-16,106.362,106.582,107.312,106.362,110758,11804809.156,0.20966725900017913,0.0
2025-07-17,107.009,108.015,108.249,106.709,156891,16946581.365,1.3445047006061195,0.0
2025-07-18,108.385,108.379,108.509,107.092,136866,14833400.214000002,0.3369902328380414,0.0
2025-07-21,108.005,110.049,110.049,107.762,153945,16941493.305,1.5408889175947404,0.0
2025-07-22,110.342,112.572,112.679,109.745,214164,24108869.808000002,2.2926151078155987,0.0
2025-07-23,112.705,111.365,113.009,111.009,158907,17696678.055,-1.0722026791742278,0.0
2025-07-24,111.369,112.915,114.189,111.219,189063,21348048.645,1.3918196920037706,0.0
2025-07-25,112.342,111.319,112.475,110.342,157041,17481647.079,-1.4134525970863066,0.0
2025-07-28,111.319,111.009,111.709,110.519,117057,12994380.513,-0.2784789658548892,0.0
2025-07-29,112.01,111.42,112.5,109.77,387360,43159651.2,0.37024025079048783,0.0
2025-07-30,108.05,108.7,111.16,107.12,524834,57049455.800000004,-2.4412134266738494,0.0
2025-07-31,108.2,105.24,108.2,105.0,599499,63091274.76,-3.183072677092924,0.0
2025-08-01,104.95,105.8,106.24,104.36,362337,38335254.6,0.5321170657544672,0.0
2025-08-04,104.0,104.88,105.14,102.57,412937,43308832.559999995,-0.8695652173913104,0.0
2025-08-05,104.88,104.86,105.21,103.78,338350,35479381.0,-0.01906941266208717,0.0
2025-08-06,104.86,104.35,105.0,103.9,305620,31891447.0,-0.486362769406834,0.0
2025-08-07,104.27,105.33,106.43,104.16,428763,45161606.79,0.9391471011020558,0.0
2025-08-08,105.0,103.93,105.03,103.91,326615,33945096.95,-1.3291559859489155,0.0
2025-08-11,103.88,105.52,105.66,103.23,356698,37638772.96,1.5298758779948018,0.0
2025-08-12,105.4,105.67,106.43,104.7,312195,32989645.650000002,0.14215314632297638,0.0
2025-08-13,106.29,106.83,107.65,105.84,459830,49123638.9,1.0977571685435672,0.0
2025-08-14,107.37,106.37,107.5,105.79,419548,44627320.760000005,-0.4305906580548524,0.0
2025-08-15,105.85,106.07,106.64,105.32,361353,38328712.71,-0.28203440819780656,0.0
2025-08-18,105.66,108.37,109.49,105.66,619252,67108339.24,2.168379372112761,0.0
2025-08-19,108.67,107.63,108.92,107.18,389735,41947178.05,-0.682845806034893,0.0
2025-08-20,107.18,108.25,108.26,106.01,385053,41681987.25,0.5760475703800116,0.0
2025-08-21,107.8,107.1,108.83,107.0,449464,48137594.4,-1.0623556581986215,0.0
2025-08-22,107.11,110.66,110.97,107.11,763120,84446859.2,3.323996265172746,0.0
2025-08-25,111.31,111.61,112.49,110.31,611628,68263801.08,0.8584854509307904,0.0
2025-08-26,111.75,113.75,114.69,110.71,692916,78819195.0,1.9173909147925716,0.0
2025-08-27,113.96,110.68,114.06,110.66,689747,76341197.96000001,-2.6989010989010964,0.0
2025-08-28,109.39,109.32,110.19,107.11,762522,83358905.03999999,-1.22876761835925,0.0
2025-08-29,108.88,114.06,116.59,108.12,1144902,130587522.12,4.335894621295289,0.0
2025-09-01,108.5,109.7,111.48,108.5,1329867,145886409.9,-3.822549535332276,0.0
2025-09-02,108.79,110.02,111.1,108.6,773224,85070104.48,0.29170464904284543,0.0
2025-09-03,110.5,107.21,110.73,107.01,735223,78823257.83,-2.554081076167969,0.0
2025-09-04,106.59,104.0,107.09,103.71,815741,84837064.0,-2.9941236824923,0.0
2025-09-05,103.86,107.26,107.5,103.11,787524,84469824.24000001,3.1346153846153912,0.0
2025-09-08,106.15,106.25,107.13,105.51,555923,59066818.75,-0.9416371433898951,0.0
2025-09-09,106.0,105.49,107.2,105.27,381636,40258781.64,-0.7152941176470584,0.0
2025-09-10,105.52,105.2,106.45,105.02,322369,33913218.800000004,-0.2749075741776408,0.0
2025-09-11,105.25,106.59,106.6,104.89,537781,57322076.79,1.3212927756653947,0.0
2025-09-12,106.6,105.91,107.58,105.9,455910,48285428.1,-0.6379585326953818,0.0
2025-09-15,106.0,108.7,110.85,106.0,974804,105961194.8,2.634312151827034,0.0
2025-09-16,109.0,107.8,109.0,107.22,533160,57474648.0,-0.8279668813247487,0.0
2025-09-17,108.2,110.99,112.0,108.2,981240,108907827.6,2.95918367346939,0.0
2025-09-18,110.99,109.71,112.8,108.56,934014,102470675.94,-1.1532570501846973,0.0
2025-09-19,109.8,109.09,110.8,109.0,472977,51597060.93,-0.5651262419104852,0.0
2025-09-22,108.87,107.99,108.91,107.15,491559,53083456.41,-1.0083417361811398,0.0
2025-09-23,107.45,105.6,107.69,104.64,650963,68741692.8,-2.213167885915368,0.0
2025-09-24,105.0,105.71,105.83,104.0,548162,57946205.019999996,0.10416666666666075,0.0
2025-09-25,105.34,107.5,108.8,104.87,693482,74549315.0,1.6933118910226197,0.0
2025-09-26,107.45,107.29,111.23,107.0,756612,81176901.48,-0.19534883720929708,0.0
2025-09-29,107.0,108.61,109.14,106.39,613984,66684802.24,1.2303103737533627,0.0
2025-09-30,108.19,109.21,109.98,107.76,567756,62004632.76,0.5524353190313969,0.0
2025-10-09,108.67,110.6,112.48,108.07,1008722,111564653.19999999,1.2727772182034691,0.0
2025-10-10,110.55,107.79,110.55,107.58,590103,63607202.370000005,-2.5406871609403137,0.0
2025-10-13,105.0,105.69,105.98,104.1,744430,78678806.7,-1.9482326746451561,0.0
2025-10-14,106.68,105.99,109.36,105.62,767786,81377638.14,0.28384899233606653,0.0
2025-10-15,106.45,107.1,107.51,105.5,475791,50957216.099999994,1.0472686102462436,0.0
2025-10-16,107.0,106.96,109.3,106.51,523096,55950348.16,-0.13071895424836555,0.0
2025-10-17,106.6,104.43,106.63,104.26,625725,65344461.75000001,-2.3653702318623626,0.0
2025-10-20,105.22,104.52,105.63,104.08,355615,37168879.8,0.08618213157136623,0.0
2025-10-21,104.69,104.76,105.07,104.24,299074,31330992.240000002,0.22962112514353095,0.0
2025-10-22,104.1,103.78,104.32,103.37,357874,37140163.72,-0.9354715540282554,0.0
2025-10-23,103.3,103.69,103.73,102.0,378603,39257345.07,-0.0867219117363649,0.0
2025-10-24,103.98,103.76,104.37,103.61,305543,31703141.68,0.06750892082167947,0.0
2025-10-27,104.0,104.01,104.97,103.88,345988,35986211.88,0.24094063222821482,0.0
2025-10-28,104.02,103.72,104.32,103.5,265416,27528947.52,-0.2788193442938236,0.0
2025-10-29,103.73,104.52,105.18,103.0,397340,41529976.8,0.7713073659853409,0.0
2025-10-30,104.0,103.61,104.86,103.5,358989,37194850.29,-0.8706467661691475,0.0
2025-10-31,101.0,100.79,101.32,100.0,637053,64208571.870000005,-2.7217450053083625,0.0
2025-11-03,100.79,99.6,100.99,98.5,551670,54946332.0,-1.1806726857823358,0.0
2025-11-04,99.0,97.8,99.54,97.71,435017,42544662.6,-1.8072289156626509,0.0
2025-11-05,96.66,95.8,96.66,94.73,587215,56255197.0,-2.0449897750511203,0.0
2025-11-06,95.58,97.52,97.75,95.4,402004,39203430.08,1.7954070981210934,0.0
2025-11-07,97.0,97.2,98.15,96.83,322561,31352929.2,-0.3281378178835004,0.0
2025-11-10,97.35,99.39,100.35,97.35,554877,55149225.03,2.253086419753081,0.0
2025-11-11,99.5,98.71,99.78,98.14,319858,31573183.18,-0.6841734580943837,0.0
2025-11-12,98.8,97.77,98.99,97.54,260643,25483066.11,-0.952284469658593,0.0
2025-11-13,97.01,99.83,100.5,97.01,579990,57900401.699999996,2.1069857829600025,0.0
