symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount,code,ret_1,ret_5,ret_20,ret_60,ma5,ma20,ma60,bias20,bias60,vol20,vol60,hl_20,vchg20,rsi14,macd,macd_sig,macd_hist,y_fwd63,quarter
600519.SH,贵州茅台,1637164800000,2021-11-18,2021-11-18 00:00:00,1539.3931716437623,1561.6731572519277,1529.6964517630945,1548.709627999698,19521,3485674964.0,600519.SH,-0.0016713091922005985,0.012658227848101111,-0.028199566160520773,0.09602446483180427,1543.5103885342703,1562.798823708663,1505.1409346535213,-0.009015361091410434,0.028946587221884368,0.015372985143640114,0.023373127012314435,0.10380022321428581,-0.1519614231721621,43.93292031363783,-2.3311492084446854,1.604506560735576,-3.9356557691802614,0.019536830357143042,2021Q4
600519.SH,贵州茅台,1637251200000,2021-11-19,2021-11-19 00:00:00,1550.6023032705236,1597.9710391581705,1545.4255339224665,1580.1764346712766,31156,5699883800.0,600519.SH,0.020318080357142998,0.030798633426918798,-0.03818516570226205,0.12864814814814807,1552.9530232415946,1559.6620817472651,1508.142855910696,0.013153075377090317,0.04776310047703203,0.014352799245312466,0.023448524067497326,0.08204396169349326,-0.13366515585462835,54.318637612155655,0.2774939766550233,1.339104015969315,-1.0616100393142918,-0.03516716710147083,2021Q4
600519.SH,贵州茅台,1637510400000,2021-11-22,2021-11-22 00:00:00,1597.9710391581705,1649.825156167089,1597.1068038746885,1602.5255591021205,42573,7994018410.0,600519.SH,0.014143436100218176,0.05288052057190229,-0.010015856660064215,0.1446323080057037,1569.0502696317299,1558.851429051359,1511.5176946926929,0.028016865005114244,0.06020959247052038,0.01444148691663486,0.023496156879300855,0.09383746703554499,0.31151227626998557,57.79341100802045,4.094866425532018,1.8902565443163641,2.204609881215654,-0.029774520431220863,2021Q4
600519.SH,贵州茅台,1637596800000,2021-11-23,2021-11-23 00:00:00,1600.5637450086165,1656.7390384349449,1600.5637450086165,1638.9617186537207,45782,8676297616.0,600519.SH,0.022736710403555183,0.04891039823008847,0.019010773488084665,0.2250839793281656,1584.335134855392,1560.3802612678387,1516.5364530230868,0.05036045336925321,0.08072688617974833,0.015251815155475058,0.022811417681872826,0.09596979587962645,1.166682442025556,70.47642787791203,9.936378679044537,3.499481079723517,6.4368975993210205,-0.05591031569844396,2021Q4
600519.SH,贵州茅台,1637683200000,2021-11-24,2021-11-24 00:00:00,1642.0470386157513,1699.0865673255614,1639.4543327653053,1677.4806852385125,54512,10555736753.0,600519.SH,0.02350205385909332,0.08133704735376068,0.06706981858163852,0.2361561339710483,1609.5708051330657,1565.6520964970784,1521.877571114219,0.0714262057270798,0.1022441733012538,0.014970656862495895,0.02291471864401645,0.11901081916537853,0.5733541143533352,70.96230462412026,17.4634466928037,6.292274352926667,11.171172339877032,-0.042514167954662674,2021Q4
600519.SH,贵州茅台,1637769600000,2021-11-25,2021-11-25 00:00:00,1687.8515086402958,1716.5441200518974,1682.0179204767926,1690.470141549246,39753,7803035266.0,600519.SH,0.007743431221019614,0.09153459821428567,0.0715095672942605,0.20357744988247428,1637.9229078429753,1571.2929601923654,1526.6431085065526,0.07584656991162886,0.10731193959468244,0.015002829925090413,0.02255241437019268,0.12842338818934265,0.34797056729171616,70.89898338048295,24.19483309224097,9.872786255238184,14.322046837002786,-0.056824281836167945,2021Q4
600519.SH,贵州茅台,1637856000000,2021-11-26,2021-11-26 00:00:00,1698.0754120438876,1699.9508026090434,1663.6529207028009,1677.4893275913469,32656,6337346211.0,600519.SH,-0.0076788188320219275,0.061583561673803855,0.06293809690703589,0.16575776867545122,1657.3854864269892,1576.2592882488948,1530.618446771356,0.06422169252046794,0.09595525333553656,0.015199276761474237,0.022422700974480462,0.1294171591078871,0.1348345843758687,67.75737993509281,28.159764531683322,13.5301820367393,14.629582494944023,-0.07264774524603168,2021Q4
600519.SH,贵州茅台,1638115200000,2021-11-29,2021-11-29 00:00:00,1693.9011556246696,1719.8282141291288,1686.1921768960103,1715.507037711719,42399,8372476083.0,600519.SH,0.022663458714792917,0.07050213830779772,0.10094287298946192,0.24451410658307227,1679.9817821489091,1584.1238293285805,1536.2359761139887,0.08293746104357536,0.11669500284143086,0.015316629513227834,0.0217755592355012,0.12846347607052885,0.01700647637323094,77.51375758076566,33.97085735022779,17.618317212298084,16.352540137929704,-0.10302267002518894,2021Q4
600519.SH,贵州茅台,1638201600000,2021-11-30,2021-11-30 00:00:00,1715.852731825112,1719.7417906007809,1665.8135089115056,1668.6395582884916,36925,7192172533.0,600519.SH,-0.027319899244332535,0.0181077076401448,0.06989205603333648,0.2097328997575234,1685.9173500758632,1589.5741291438596,1541.0575447605345,0.04974000752466723,0.08278861095208612,0.016923186221605026,0.022142215419800205,0.13207166052921882,0.13615384615384607,73.72503757463417,34.40554751737409,20.975763347464458,13.429784169909631,-0.11589676657499359,2021Q4
600519.SH,贵州茅台,1638288000000,2021-12-01,2021-12-01 00:00:00,1685.2588027898498,1693.8579438604957,1658.4847937075783,1670.5581606178216,26254,5071457098.0,600519.SH,0.0011498003387249156,-0.004126738794436036,0.09517847025495763,0.21878310214375807,1684.5328451517248,1596.8332734074665,1546.0555614441248,0.046169433238971935,0.08052918813435306,0.01584612807487173,0.022107787245527376,0.13191997889280327,-0.05659563764418407,72.74549655823586,34.50664661269548,23.681940048324662,10.824706564370814,-0.09301134511818465,2021Q4
600519.SH,贵州茅台,1638374400000,2021-12-02,2021-12-02 00:00:00,1676.6164499550302,1678.4745558145164,1658.986050171998,1671.4310382541382,20422,3939731543.0,600519.SH,0.0005225065830654074,-0.011262608446700573,0.07194324354284443,0.2413350449293965,1680.7250244927036,1602.4421603972646,1551.4714358872784,0.04305233571723455,0.07731989103509052,0.015316269791057378,0.021936307778880504,0.13185108583247146,-0.3439768711853517,72.50280898546488,34.26200361144856,25.797952790858808,8.464050820589755,-0.08005170630816949,2021Q4
600519.SH,贵州茅台,1638460800000,2021-12-03,2021-12-03 00:00:00,1669.7025676871745,1718.6355694379238,1668.8815441678664,1704.1682707924356,35818,7045848180.0,600519.SH,0.019586349534643333,0.015904091169030687,0.08348626877809151,0.2157015061559424,1686.0608131329213,1609.007755845877,1556.5109358644759,0.05914235938317858,0.09486430935093426,0.01569575465281821,0.021488702458731097,0.1293182140901068,0.3228201056247,77.63875773460893,36.286888763042725,27.895740009016993,8.391148754025732,-0.08999026309917435,2021Q4
600519.SH,贵州茅台,1638720000000,2021-12-06,2021-12-06 00:00:00,1713.778567144755,1719.8282141291288,1685.2588027898498,1700.210073194088,31064,6122543818.0,600519.SH,-0.0023226565511087482,-0.008916876574307397,0.08087467721553732,0.21528292562391882,1683.0014202293946,1615.3685275323044,1561.530702469367,0.05252147990736855,0.08880989051666854,0.01573766042415255,0.021490229053104104,0.12961927514868085,0.7544335253586354,73.49834788414373,37.14441395695121,29.745474815337015,7.398939141614196,-0.10079296497738022,2021Q4
600519.SH,贵州茅台,1638806400000,2021-12-07,2021-12-07 00:00:00,1711.8253954040858,1717.987392975312,1682.4327534128638,1690.331863903889,36980,7286659622.0,600519.SH,-0.0058099933919585345,0.012999994820719118,0.09265870023072487,0.17949970450241826,1687.3398813524745,1622.5356307382203,1565.8180296715072,0.041784125957728735,0.07951999010926158,0.015173446954428248,0.02134599102010965,0.13037676328181314,0.3520035097981866,73.8403627813623,36.6059888660302,31.117577635405567,5.488411230624635,-0.13082157812124517,2021Q4
600519.SH,贵州茅台,1638892800000,2021-12-08,2021-12-08 00:00:00,1698.1186238080618,1767.3611547206374,1685.2588027898498,1765.6326841536736,61048,12285101988.0,600519.SH,0.04454795052840943,0.05691183089410701,0.16477288924110178,0.222862683833432,1706.354786059645,1635.0242627021767,1571.1810417231543,0.07988164116637786,0.12376144904170894,0.016473985039075576,0.02200471230615807,0.14855604503181594,0.7270078361481229,79.77320174299614,41.76575620862491,33.247213362379185,8.518542846245722,-0.21536955457660312,2021Q4
600519.SH,贵州茅台,1638979200000,2021-12-09,2021-12-09 00:00:00,1775.9516534384484,1829.516956308661,1767.3611547206374,1803.2701307493137,64239,13404724467.0,600519.SH,0.02131669114047985,0.07887797311271982,0.17910827305605803,0.25017974835230694,1732.7226045586801,1648.7202313571572,1577.1953991001196,0.09373931152948711,0.14333971033530957,0.016749942183127958,0.022114090563581115,0.17585008746495406,1.8359085290482078,80.11011057411999,48.33087762631931,36.26394622913976,12.066931397179545,-0.19726342527138108,2021Q4
600519.SH,贵州茅台,1639065600000,2021-12-10,2021-12-10 00:00:00,1780.3246839728672,1811.2470224158524,1776.8677428389392,1806.2517424773264,43148,8944582265.0,600519.SH,0.001653447077711867,0.05990222528754274,0.1782746451081869,0.27977466168636367,1753.1392988956582,1662.3846554242907,1583.7765507838349,0.08654259805851994,0.14047132569514642,0.01676413980761264,0.021862573774644546,0.17555980861244014,1.4506162321803826,79.01292307377241,53.16110821732036,39.64337863929785,13.51772957802251,-0.1769617224880382,2021Q4
600519.SH,贵州茅台,1639324800000,2021-12-13,2021-12-13 00:00:00,1861.5628006201728,1884.032917990704,1830.4503304148216,1830.623177471518,65807,14139012290.0,600519.SH,0.013492822966507001,0.07670411223504292,0.20274367739078092,0.29626456477039076,1779.221919751144,1677.8138479402944,1590.749777207823,0.09107645029799594,0.1507926662637884,0.016390959058708812,0.021888420851367378,0.19592106505523552,1.6378722892532167,78.26607866306084,58.2815877211533,43.371020466718704,14.910567254434596,-0.1937541308658295,2021Q4
600519.SH,贵州茅台,1639411200000,2021-12-14,2021-12-14 00:00:00,1830.623177471518,1873.575671060572,1814.8940953121464,1858.1058594862448,40449,8673733691.0,600519.SH,0.015012746671702493,0.09925506296430764,0.18915929203539816,0.2931708549363039,1812.7767188676153,1692.592271287836,1597.7705365724028,0.09778704003680416,0.16293661508637092,0.015949378746060887,0.02186644653274711,0.19069767441860463,0.2064964505160174,77.5347807724072,63.81921602412535,47.4606595878983,16.358556436227055,-0.20730232558139527,2021Q4
600519.SH,贵州茅台,1639497600000,2021-12-15,2021-12-15 00:00:00,1851.3216125109116,1871.0261769743,1836.517262104865,1845.1423302340152,30078,6444715086.0,600519.SH,-0.006976744186046546,0.04503181595692607,0.18941504178272983,0.2908101571946795,1828.6786480836836,1707.2842711070298,1604.69882276165,0.08074698599407593,0.14983715577142842,0.015938165524590982,0.021881334144521807,0.1920374707259953,0.22742297490308094,73.58033149439527,66.3971848786955,51.247964653242775,15.149220225452723,-0.206088992974239,2021Q4
600519.SH,贵州茅台,1639584000000,2021-12-16,2021-12-16 00:00:00,1827.857624564376,1852.9636595495272,1802.9935754585997,1831.3059233454685,37211,7865499278.0,600519.SH,-0.007498829039812804,0.015547195130718006,0.18247209821428556,0.2788111044055519,1834.2858066029144,1721.4140858743183,1611.3532904052474,0.06383811912131265,0.1365018051906568,0.01619151550732077,0.02193364589361565,0.18489940962439652,0.9062035756364941,73.38887720461291,66.55734470951279,54.30984066914382,12.247504040368973,-0.17310133601385547,2021Q4
600519.SH,贵州茅台,1639670400000,2021-12-17,2021-12-17 00:00:00,1815.326212953887,1821.8079775800015,1759.5830371692998,1772.2872958364846,48403,9988869785.0,600519.SH,-0.032227617874553305,-0.018803827751196267,0.12157557659387108,0.2692017280007921,1827.4929172747463,1731.0196289325784,1617.6184200536359,0.0238400918245818,0.09561517961554888,0.018304830483750537,0.02211882584776947,0.16189593797239968,0.5535691359609707,58.11551953915352,61.21988125199141,55.69184878739132,5.528032464600088,-0.16080850441312722,2021Q4
600519.SH,贵州茅台,1639929600000,2021-12-20,2021-12-20 00:00:00,1772.2872958364846,1802.5009613470145,1763.9042135867096,1779.4258792780458,32258,6654596508.0,600519.SH,0.004027892914614473,-0.027967141912944915,0.11038845475577985,0.2569426214996917,1817.2534576360517,1739.8646449413748,1623.680886528048,0.022738110376398835,0.09592093744666208,0.018204891592293843,0.022082873845230895,0.15930372615300922,-0.24228971413806877,67.86321451158176,56.90945052493453,55.935369135136504,0.9740813897980232,-0.17919726463845842,2021Q4
600519.SH,贵州茅台,1640016000000,2021-12-21,2021-12-21 00:00:00,1767.3611547206374,1788.2151521110577,1739.5587056510224,1761.4843547929602,26286,5354186590.0,600519.SH,-0.010082760228464771,-0.051999999999999935,0.07475625253766283,0.2088967971530249,1797.9291566973948,1745.9907767483369,1628.753947642087,0.008873802915200901,0.08149199413639119,0.018038905386596086,0.021905165919552275,0.1388480031400255,-0.4258442182517147,63.94063866162502,51.453476930357056,55.03899069348406,-3.585513763127004,-0.1851633794524581,2021Q4
600519.SH,贵州茅台,1640102400000,2021-12-22,2021-12-22 00:00:00,1763.0399783032276,1782.917389823313,1763.0399783032276,1769.9538605710834,17431,3570928372.0,600519.SH,0.004808164066332887,-0.040749414519906324,0.05512622359608432,0.25054192185334223,1782.8914627648087,1750.6144355149656,1634.6640206281786,0.011047221286295983,0.08276308662554088,0.017436663262606632,0.02149744428826677,0.12743164062499998,-0.6802355444672732,64.76148546887374,47.267675792926184,53.48472771240626,-6.2170519194800775,-0.18603515625,2021Q4
600519.SH,贵州茅台,1640188800000,2021-12-23,2021-12-23 00:00:00,1774.2750369884932,1832.1788009817856,1750.076449050998,1832.1788009817856,39099,8126298013.0,600519.SH,0.03515625,0.00047664217386600427,0.0838279576489116,0.29663608562691146,1783.0660382920719,1757.6998684865925,1641.649922502991,0.0423729521919578,0.11605938383519598,0.018862322535988785,0.021856902208701384,0.12310377358490564,-0.016451588559354025,67.62242421097548,48.4104748013649,52.46987712969328,-4.059402328328382,-0.18391509433962272,2021Q4
600519.SH,贵州茅台,1640275200000,2021-12-24,2021-12-24 00:00:00,1857.137915968745,1915.9750540681976,1857.137915968745,1896.209993134965,56130,12295953400.0,600519.SH,0.034948113207547093,0.06992246549958558,0.13038572701840812,0.2952125147579696,1807.850577751768,1768.6359017637733,1648.8531795515996,0.07213134780537267,0.15001748891349642,0.019832662959488472,0.021829579035235438,0.1357920595782305,0.7188265556099951,73.15270432818463,53.85927446943674,52.747756597752534,1.1115178716842067,-0.216531682838899,2021Q4
600519.SH,贵州茅台,1640534400000,2021-12-27,2021-12-27 00:00:00,1873.6620945889204,1873.6620945889204,1825.2649187139295,1842.3940620325427,37556,8020677686.0,600519.SH,-0.02838078656755183,0.03538679721801308,0.07396473551637284,0.1492291105121295,1820.4442143026674,1774.9802529798148,1652.8404730711577,0.03798003326490784,0.11468353543471377,0.020877311292709064,0.01875693760094531,0.13975851619742743,-0.11422439208471902,66.27328388103521,53.22352500480861,52.84291027919403,0.38061472561457776,-0.16502800424050823,2021Q4
600519.SH,贵州茅台,1640620800000,2021-12-28,2021-12-28 00:00:00,1843.4138596670512,1862.859153545396,1829.2404010179469,1847.890598435488,27651,5901940632.0,600519.SH,0.0029833663254872356,0.0490530860563243,0.10742346317790319,0.17349593317453893,1837.7254630311731,1783.9428049871644,1657.3938407013964,0.03584632493236439,0.11493753207956603,0.019559472678868678,0.018567545693058577,0.13934280556361006,-0.25115775220040626,60.34925191158315,52.55712298414687,52.78575282017004,-0.2286298360231669,-0.1745316109962679,2021Q4
600519.SH,贵州茅台,1640707200000,2021-12-29,2021-12-29 00:00:00,1858.1058594862448,1861.778859441043,1763.9042135867096,1763.9042135867096,54049,11195625154.0,600519.SH,-0.04544986857982036,-0.00341796875,0.055877164392986955,0.12142857142857144,1836.5155336342982,1788.6101076356088,1660.5771073288884,-0.013812900834804243,0.06222361238258145,0.02261601702168681,0.019582027246938038,0.14569328760411548,1.0586958177801478,45.56449256872237,44.73909341799708,51.17642093940762,-6.437327521410538,-0.1352278294953454,2021Q4
600519.SH,贵州茅台,1640793600000,2021-12-30,2021-12-30 00:00:00,1763.9042135867096,1805.3702224881747,1752.669154901444,1793.2882132250968,35261,7272866657.0,600519.SH,0.0166585007349338,-0.021226415094339535,0.07290589451913143,0.13387978142076506,1828.7374160829604,1794.7029663841568,1664.106068069773,-0.000788293765352277,0.07762855243065392,0.022811258298831114,0.019667666350941,0.13778795180722883,0.7266183527568308,48.6213742127355,40.44711460640019,49.03055967245644,-8.58344506605625,-0.14024096385542173,2021Q4
600519.SH,贵州茅台,1640880000000,2021-12-31,2021-12-31 00:00:00,1788.9670368076868,1791.542457952463,1752.669154901444,1771.6823311380474,29665,6061415344.0,600519.SH,-0.012048192771084376,-0.06567187307722111,0.03961701523419281,0.11437268971515557,1803.831883683577,1798.0786694014373,1667.1366531305164,-0.014680302209567397,0.06270972317189316,0.022753685469036642,0.019750127797654185,0.13181951219512186,-0.1717851359651572,43.69475980786987,34.90058382235111,46.20456450206695,-11.303980679715842,-0.16097560975609748,2021Q4
600519.SH,贵州茅台,1641225600000,2022-01-04,2022-01-04 00:00:00,1776.0035075554572,1788.0595897600306,1740.5698609326962,1772.7453405367305,33843,6913653122.0,600519.SH,0.000600000000000156,-0.037803379272171145,0.0426625324048191,0.09860640987188862,1789.9021393844146,1801.7054327685696,1669.7885590978808,-0.016073710888098947,0.06165857400201191,0.022732550621729634,0.01967728313443889,0.13174046791437322,0.08946046870976043,40.32141107172337,30.242051184863385,43.01206183829328,-12.770010653429892,-0.13125295554374705,2022Q1
600519.SH,贵州茅台,1641312000000,2022-01-05,2022-01-05 00:00:00,1767.3611547206374,1784.645860390277,1744.0268020666242,1749.212213767516,28396,5774992117.0,600519.SH,-0.013274961852157152,-0.053400555612717504,0.03483360346035269,0.08178023399376788,1770.16646245082,1804.6494502617509,1671.9925031099738,-0.030719116383624567,0.046184244554871245,0.02293374353401757,0.019772673492415113,0.13189723320158095,-0.2321254732287723,39.37758382973917,24.37085838857638,39.283821148038825,-14.912962759462445,-0.1259881422924901,2022Q1
600519.SH,贵州茅台,1641398400000,2022-01-06,2022-01-06 00:00:00,1747.4923855533868,1759.5830371692998,1675.328739382642,1713.1044636236393,51795,10226933847.0,600519.SH,-0.020642292490118508,-0.028799608035276703,-0.029750367107195252,0.027110212964402303,1760.0065124582059,1802.0230392352491,1672.7461162771701,-0.049343750704400335,0.024127001075506804,0.021124005329610358,0.01957723741385059,0.1404738121903723,-0.15156925697811563,37.52667578548495,16.613631995044216,34.749783317137265,-18.13615132209305,-0.0873868692677906,2022Q1
600519.SH,贵州茅台,1641484800000,2022-01-07,2022-01-07 00:00:00,1706.8646848768992,1718.8602706116292,1676.0287699622625,1678.344920521994,29817,5831695311.0,600519.SH,-0.02029038149145923,-0.06409638554216879,-0.06927703625602089,0.016221873364730577,1737.0178539175856,1795.7767787238831,1673.1926378403027,-0.0653933493255986,0.0030793123070047557,0.0208265099774252,0.019718407346148287,0.14338311019567446,-0.5358427123709896,39.55169364327598,7.574613385873818,29.314749330594346,-21.740135944720528,-0.07003604531410912,2022Q1
600519.SH,贵州茅台,1641744000000,2022-01-10,2022-01-10 00:00:00,1666.2542689060813,1708.5931554438632,1657.2143678408595,1699.0865673255614,29627,5792738144.0,600519.SH,0.012358393408856916,-0.0409756097560976,-0.0593301435406699,0.025576821755165735,1722.4987011550882,1790.4185199662948,1673.8988621061212,-0.05101151022636463,0.015047328001495108,0.021098372048692294,0.019775505086033825,0.1522939979654121,-0.3133633076851766,41.327063739607645,2.060656830578182,23.86393083035826,-21.803273999780078,-0.08910478128179045,2022Q1
600519.SH,贵州茅台,1641830400000,2022-01-11,2022-01-11 00:00:00,1683.530332222886,1698.2223320420796,1668.9852524018845,1677.091779360945,22277,4332180604.0,600519.SH,-0.01294506612410995,-0.053957869180930706,-0.08386837881219911,0.07808333333333328,1703.3679889199313,1782.7419500607662,1675.9233332576775,-0.05926273889287226,0.0006971954385266432,0.020847843114854773,0.018142534064626466,0.15429130916492756,-0.6614797817861322,40.96853554195507,-4.037035670461819,18.28373753000354,-22.320773200465357,-0.07742650279559904,2022Q1
600519.SH,贵州茅台,1641916800000,2022-01-12,2022-01-12 00:00:00,1683.530332222886,1710.1487789541306,1683.530332222886,1699.9508026090434,27474,5384359628.0,600519.SH,0.013630156398959148,-0.028162055335968383,-0.08511627906976749,0.0854330143804698,1693.5157066882366,1774.834197216906,1678.1533483674891,-0.04219176908202815,0.012988952566676204,0.02078310257658428,0.018198397255138877,0.15221657346212514,-0.32077430838834087,42.732297310605055,-6.945282514152723,13.237933521034332,-20.183216035187055,-0.08642602948652767,2022Q1
600519.SH,贵州茅台,1642003200000,2022-01-13,2022-01-13 00:00:00,1698.0667696910527,1700.8063955396906,1612.282775452632,1622.506678856224,56747,10781720544.0,600519.SH,-0.04555668530757484,-0.052885148974382234,-0.12066042154566736,0.01976643128734379,1675.3961497347536,1763.7024146480167,1678.677507066921,-0.08005643957797226,-0.033461357511629375,0.022748695038915984,0.01908380843152353,0.18717474792131614,0.8866613471640401,28.898707533062932,-15.321337395207138,7.5260793376611055,-22.847416732868243,-0.05188586282019203,2022Q1
600519.SH,贵州茅台,1642089600000,2022-01-14,2022-01-14 00:00:00,1622.506678856224,1635.9973916313777,1610.070333126918,1613.527274260846,29322,5506186026.0,600519.SH,-0.005534278972403328,-0.038619979402677584,-0.1189198627648076,0.01247288503253774,1662.432620482524,1752.8134821937856,1679.008797258922,-0.07946436363475007,-0.03900010714951474,0.02274685716983785,0.019099061317853192,0.18958757364756285,-0.2120072021714009,18.005751510668375,-22.425326856124457,1.5357980987991755,-23.961124954923633,-0.050348152115693656,2022Q1
600519.SH,贵州茅台,1642348800000,2022-01-17,2022-01-17 00:00:00,1614.391509544328,1623.2931329641924,1586.1655851858068,1608.8690460828782,27354,5074077665.0,600519.SH,-0.0028869844670594835,-0.05309766022380469,-0.09220753888915978,-0.020720673329826522,1644.3891162339874,1744.6425697061052,1678.4414267953164,-0.07782311745729031,-0.041450586003036305,0.021901012892697587,0.018677269188101423,0.2049946014471343,-0.4348697394789579,20.260186223935875,-28.107086386335823,-4.392778798310814,-23.714307588025008,-0.08251459757951463,2022Q1
600519.SH,贵州茅台,1642435200000,2022-01-18,2022-01-18 00:00:00,1608.929542552722,1649.695520874567,1600.5637450086165,1635.3664998744357,31216,5906705861.0,600519.SH,0.016469615010662908,-0.024879544459044944,-0.08095834790379597,0.010272125913626695,1636.0440603366853,1737.4396007359246,1678.718558242886,-0.05874915065723951,-0.025824494615599436,0.022331336846980528,0.018699763453239537,0.20167312275732302,-0.03230206460412921,24.30890741471039,-30.12485271175592,-9.539193581057468,-20.585659130698453,-0.08444355192440833,2022Q1
